Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:5avojSRpLKbyT9VxJ6Brq6,3ca6d18b7c304ad0adc6380239513b12,2025-11-10T08:37:03Z,2,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:5tewIdMVsaJWN19ZnmnPNN,3ca6d18b7c304ad0adc6380239513b12,2025-11-10T08:37:03Z,2,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:68qTHvSgGliiPUaiIXOvTu,3ca6d18b7c304ad0adc6380239513b12,2025-11-10T08:37:03Z,1,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:6lrTEb0STphGs4FmsrFktB,3ca6d18b7c304ad0adc6380239513b12,2025-11-10T08:37:03Z,1,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:7fkx4LjpBn5Ae9utQNymVo,3ca6d18b7c304ad0adc6380239513b12,2025-11-10T08:37:03Z,1,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:7oDFvnqXkXuiZa1sACXobj,3ca6d18b7c304ad0adc6380239513b12,2025-11-10T08:37:03Z,3,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:0snQkGI5qnAmohLE7jTsTn,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,5,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:1C4kEFOxvrFDoiTPm0mXT5,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,4,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:22wnEMAQaNrbot1dwmeucH,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,2,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:32FMAbZAzs3D70UuvnN6y4,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,3,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:51txLjbvSBRvtxjCjAFLkM,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,3,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:5avojSRpLKbyT9VxJ6Brq6,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,1,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:5tewIdMVsaJWN19ZnmnPNN,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,2,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:68qTHvSgGliiPUaiIXOvTu,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,4,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:6lrTEb0STphGs4FmsrFktB,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,3,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:7fkx4LjpBn5Ae9utQNymVo,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,1,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:7oDFvnqXkXuiZa1sACXobj,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-10T09:03:14Z,2,,a0e6b253f56b43d3bb00ad24581bccc6
spotify:track:0uvagCBJC0ClsR11W10T0Y,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7kUljt0NM5sISL3OGNVxYd,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,6,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,8dc880a1d49c433c85012015e8110cd6,2025-11-12T12:54:27Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:3UmaczJpikHgJFyBTAJVoz,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,0,resubmission,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,3,i get the goose bumps but sjo! that's heavy,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,0,this is not telenovela league,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,df2d2f553550470fa3bf89eedd432caf,2025-11-13T05:42:10Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AXfws7L33yLu3iLOooCk5,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:3UmaczJpikHgJFyBTAJVoz,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,3,This from a old mutual advert or something? ,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7kUljt0NM5sISL3OGNVxYd,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,ee2ef5fa99cc4e438d555a9338cd746d,2025-11-13T08:00:30Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,5,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,6,"Luckily for the other songs, its not allowing me to give more than 6 points.. this song never fails to give me Goosebumps
",ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7kUljt0NM5sISL3OGNVxYd,02ae172f54b84a32a84c6b0d2cf05c55,2025-11-13T12:32:52Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AXfws7L33yLu3iLOooCk5,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,5,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,5,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7kUljt0NM5sISL3OGNVxYd,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,c856d2b3222649c394c081480bfc2791,2025-11-13T12:34:58Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AXfws7L33yLu3iLOooCk5,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,4,Great taste ;),ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:3UmaczJpikHgJFyBTAJVoz,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,0,Resub :(,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,0,Come on!!!,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7kUljt0NM5sISL3OGNVxYd,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,3c619fd8decc4cb9b0a59b48afdf1bbd,2025-11-13T12:59:36Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AXfws7L33yLu3iLOooCk5,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:3UmaczJpikHgJFyBTAJVoz,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7kUljt0NM5sISL3OGNVxYd,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,2c6bf243c8f545858161ec5d29058144,2025-11-13T22:07:49Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:3UmaczJpikHgJFyBTAJVoz,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,0,Re-submission sorry ,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AXfws7L33yLu3iLOooCk5,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,3,Chills! ,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,3d6cb81ce0c34d7cabc93f6c64120275,2025-11-14T06:57:21Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,1,"Great song... Not goosebumps for me, but added it to my playlist!",ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:3UmaczJpikHgJFyBTAJVoz,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,1,"Great song... Not goosebumps for me, but added it to my playlist!",ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:44A0o4jA8F2ZF03Zacwlwx,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,3,You will like this guy too (but you probably know him already) : https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,4,Tune!,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,4,Great minds... :) ,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:6jXwOrrBoutMICNxckeDNQ,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7kUljt0NM5sISL3OGNVxYd,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,3ca6d18b7c304ad0adc6380239513b12,2025-11-14T07:13:01Z,1,"Great song... Not goosebumps for me, but added it to my playlist!",ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,4,This song gives me more tears than goosebumps to be honest with you,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,2,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AXfws7L33yLu3iLOooCk5,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:3UmaczJpikHgJFyBTAJVoz,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5KyuddPRTSgiwk7zGO1hvE,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5lRzWDEe7UuedU2QPsFg0K,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:5Wfg6MLsSfDJWRnon7CWy1,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,3,-1 for the chatgpt comment hahah ,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:71iSmEeF0qRVyULABxP75P,9500c59486b144798a34725d2faff826,2025-11-14T08:23:26Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:051l0qSJGSn9JQpcOHYqP9,77399fcee2624a1a9efa1b8c5a6047d9,2025-11-14T09:13:25Z,4,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0HU5JnVaKNTWf6GykV9Zn8,77399fcee2624a1a9efa1b8c5a6047d9,2025-11-14T09:13:25Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:0uvagCBJC0ClsR11W10T0Y,77399fcee2624a1a9efa1b8c5a6047d9,2025-11-14T09:13:25Z,5,"got a little chill on the final chorus, good job",ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AT8iROs4FQueDv2c8q2KE,77399fcee2624a1a9efa1b8c5a6047d9,2025-11-14T09:13:25Z,4,those drum fills ... dam,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:2AXfws7L33yLu3iLOooCk5,77399fcee2624a1a9efa1b8c5a6047d9,2025-11-14T09:13:25Z,1,,ceb21b35f1684a8691a46a96e5aa0c52
spotify:track:43zdsphuZLzwA9k4DJhU0I,77399fcee2624a1a9efa1b8c5a6047d9,2025-11-14T09:13:25Z,3,,ceb21b35f1684a8691a46a96e5aa0c52
